image_id,label
test_1369b,jam
test_1369c,candy
test_1369d,coffee
test_1370a,cereal
test_1370b,cereal
test_1370c,cereal
test_1370d,candy
test_1371a,cereal
test_1371b,cereal
test_1371c,coffee
test_1371d,coffee
test_1372a,candy
test_1372b,water
test_1372c,water
test_1372d,coffee
test_1373a,jam
test_1373b,candy
test_1373c,cereal
test_1373d,candy
test_1374a,candy
test_1374b,cereal
test_1374c,cereal
test_1374d,coffee
test_1375a,cereal
test_1375b,cereal
test_1375c,coffee
test_1375d,coffee
test_1376a,cereal
test_1376b,candy
test_1376c,coffee
test_1376d,coffee
test_1377a,water
test_1377b,coffee
test_1377c,coffee
test_1377d,water
test_1378a,coffee
test_1378b,coffee
test_1378c,cereal
test_1378d,candy
test_1379a,coffee
test_1379b,coffee
test_1379c,water
test_1379d,candy
test_1380a,coffee
test_1380b,coffee
test_1380c,coffee
test_1380d,candy
test_1381a,coffee
test_1381b,water
test_1381c,water
test_1381d,water
test_1382a,water
test_1382b,candy
test_1382c,coffee
test_1382d,water
test_1383a,coffee
test_1383b,coffee
test_1383c,water
test_1383d,cereal
test_1384a,coffee
test_1384b,cereal
test_1384c,coffee
test_1384d,candy
test_1385a,water
test_1385b,jam
test_1385c,cereal
test_1385d,coffee
test_1386a,coffee
test_1386b,coffee
test_1386c,cereal
test_1386d,candy
test_1387a,coffee
test_1387b,candy
test_1387c,candy
test_1387d,candy
test_1388a,candy
test_1388b,jam
test_1388c,cereal
test_1388d,coffee
test_1389a,cereal
test_1389b,cereal
test_1389c,cereal
test_1389d,coffee
test_1390a,coffee
test_1390b,jam
test_1390c,cereal
test_1390d,cereal
test_1391a,water
test_1391b,coffee
test_1391c,cereal
test_1391d,tomatosauce
test_1392a,cereal
test_1392b,coffee
test_1392c,cereal
test_1392d,cereal
test_1393a,coffee
test_1393b,coffee
test_1393c,candy
test_1393d,cereal
test_1394a,candy
test_1394b,candy
test_1394c,water
test_1394d,cereal
test_1395a,cereal
test_1395b,candy
test_1395c,water
test_1395d,water
test_1396a,coffee
test_1396b,coffee
test_1396c,coffee
test_1396d,water
test_1397a,coffee
test_1397b,coffee
test_1397c,water
test_1397d,jam
test_1398a,cereal
test_1398b,candy
test_1398c,candy
test_1398d,coffee
test_1399a,cereal
test_1399b,water
test_1399c,candy
test_1399d,candy
test_1400a,coffee
test_1400b,jam
test_1400c,coffee
test_1400d,coffee
test_1401a,juice
test_1401b,candy
test_1401c,cereal
test_1401d,coffee
test_1402a,water
test_1402b,coffee
test_1402c,candy
test_1402d,cereal
test_1403a,cereal
test_1403b,water
test_1403c,water
test_1403d,cereal
test_1404a,coffee
test_1404b,cereal
test_1404c,coffee
test_1404d,coffee
test_1405a,cereal
test_1405b,water
test_1405c,cereal
test_1405d,water
test_1406a,candy
test_1406b,coffee
test_1406c,candy
test_1406d,jam
test_1407a,candy
test_1407b,coffee
test_1407c,candy
test_1407d,coffee
test_1408a,coffee
test_1408b,candy
test_1408c,coffee
test_1408d,cereal
test_1409a,coffee
test_1409b,candy
test_1409c,coffee
test_1409d,jam
test_1410a,water
test_1410b,coffee
test_1410c,tomatosauce
test_1410d,coffee
test_1411a,cereal
test_1411b,cereal
test_1411c,coffee
test_1411d,coffee
test_1412a,coffee
test_1412b,coffee
test_1412c,jam
test_1412d,water
test_1413a,water
test_1413b,coffee
test_1413c,jam
test_1413d,coffee
test_1414a,candy
test_1414b,coffee
test_1414c,cereal
test_1414d,coffee
test_1415a,cereal
test_1415b,coffee
test_1415c,coffee
test_1415d,cereal
test_1416a,chocolate
test_1416b,coffee
test_1416c,coffee
test_1416d,candy
test_1417a,jam
test_1417b,candy
test_1417c,water
test_1417d,candy
test_1418a,coffee
test_1418b,coffee
test_1418c,water
test_1418d,cereal
test_1419a,cereal
test_1419b,cereal
test_1419c,coffee
test_1419d,water
test_1420a,water
test_1420b,cereal
test_1420c,candy
test_1420d,coffee
test_1421a,water
test_1421b,water
test_1421c,coffee
test_1421d,coffee
test_1422a,coffee
test_1422b,water
test_1422c,cereal
test_1422d,cereal
test_1423a,cereal
test_1423b,coffee
test_1423c,coffee
test_1423d,jam
test_1424a,jam
test_1424b,coffee
test_1424c,cereal
test_1424d,cereal
test_1425a,cereal
test_1425b,water
test_1425c,cereal
test_1425d,water
test_1426a,water
test_1426b,coffee
test_1426c,water
test_1426d,cereal
test_1427a,cereal
test_1427b,coffee
test_1427c,coffee
test_1427d,candy
test_1428a,candy
test_1428b,coffee
test_1428c,candy
test_1428d,coffee
test_1429a,coffee
test_1429b,water
test_1429c,cereal
test_1429d,water
test_1430a,coffee
test_1430b,cereal
test_1430c,water
test_1430d,candy
test_1431a,candy
test_1431b,coffee
test_1431c,coffee
test_1431d,cereal
test_1432a,coffee
test_1432b,candy
test_1432c,coffee
test_1432d,cereal
