image_id,label
test_1377b,tomatosauce
test_1377c,tea
test_1377d,water
test_1378a,chocolate
test_1378b,coffee
test_1378c,cereal
test_1378d,candy
test_1379a,coffee
test_1379b,coffee
test_1379c,water
test_1379d,soda
test_1380a,jam
test_1380b,cereal
test_1380c,coffee
test_1380d,oil
test_1381a,juice
test_1381b,water
test_1381c,water
test_1381d,water
test_1382a,water
test_1382b,cereal
test_1382c,candy
test_1382d,water
test_1383a,cereal
test_1383b,coffee
test_1383c,water
test_1383d,juice
test_1384a,candy
test_1384b,water
test_1384c,coffee
test_1384d,sugar
test_1385a,water
test_1385b,jam
test_1385c,tea
test_1385d,tomatosauce
test_1386a,coffee
test_1386b,juice
test_1386c,cereal
test_1386d,tomatosauce
test_1387a,jam
test_1387b,soda
test_1387c,candy
test_1387d,candy
test_1388a,cereal
test_1388b,jam
test_1388c,cereal
test_1388d,tomatosauce
test_1389a,cereal
test_1389b,cereal
test_1389c,cereal
test_1389d,cereal
test_1390a,coffee
test_1390b,water
test_1390c,candy
test_1390d,water
test_1391a,water
test_1391b,candy
test_1391c,cereal
test_1391d,coffee
test_1392a,cereal
test_1392b,jam
test_1392c,water
test_1392d,tea
test_1393a,tomatosauce
test_1393b,jam
test_1393c,soda
test_1393d,cereal
test_1394a,cereal
test_1394b,candy
test_1394c,water
test_1394d,cereal
test_1395a,cereal
test_1395b,candy
test_1395c,water
test_1395d,water
test_1396a,vinegar
test_1396b,jam
test_1396c,juice
test_1396d,water
test_1397a,candy
test_1397b,vinegar
test_1397c,water
test_1397d,water
test_1398a,cereal
test_1398b,candy
test_1398c,candy
test_1398d,coffee
test_1399a,water
test_1399b,water
test_1399c,chocolate
test_1399d,soda
test_1400a,candy
test_1400b,tea
test_1400c,juice
test_1400d,chocolate
test_1401a,tea
test_1401b,candy
test_1401c,cereal
test_1401d,coffee
test_1402a,water
test_1402b,jam
test_1402c,candy
test_1402d,cereal
test_1403a,cereal
test_1403b,water
test_1403c,water
test_1403d,water
test_1404a,coffee
test_1404b,cereal
test_1404c,juice
test_1404d,candy
test_1405a,cereal
test_1405b,water
test_1405c,cereal
test_1405d,water
test_1406a,water
test_1406b,cereal
test_1406c,candy
test_1406d,tea
test_1407a,coffee
test_1407b,juice
test_1407c,cereal
test_1407d,juice
test_1408a,jam
test_1408b,candy
test_1408c,juice
test_1408d,cereal
test_1409a,candy
test_1409b,candy
test_1409c,coffee
test_1409d,water
test_1410a,water
test_1410b,jam
test_1410c,oil
test_1410d,jam
test_1411a,water
test_1411b,coffee
test_1411c,coffee
test_1411d,coffee
test_1412a,jam
test_1412b,oil
test_1412c,jam
test_1412d,cereal
test_1413a,water
test_1413b,jam
test_1413c,jam
test_1413d,chocolate
test_1414a,candy
test_1414b,coffee
test_1414c,tea
test_1414d,cereal
test_1415a,water
test_1415b,jam
test_1415c,tea
test_1415d,cereal
test_1416a,cereal
test_1416b,jam
test_1416c,jam
test_1416d,cereal
test_1417a,cereal
test_1417b,candy
test_1417c,water
test_1417d,juice
test_1418a,coffee
test_1418b,juice
test_1418c,water
test_1418d,cereal
test_1419a,cereal
test_1419b,cereal
test_1419c,coffee
test_1419d,water
test_1420a,tea
test_1420b,cereal
test_1420c,candy
test_1420d,juice
test_1421a,tea
test_1421b,water
test_1421c,jam
test_1421d,jam
test_1422a,coffee
test_1422b,water
test_1422c,tea
test_1422d,water
test_1423a,cereal
test_1423b,cereal
test_1423c,tea
test_1423d,cereal
test_1424a,jam
test_1424b,juice
test_1424c,cereal
test_1424d,cereal
test_1425a,tea
test_1425b,water
test_1425c,jam
test_1425d,water
test_1426a,water
test_1426b,juice
test_1426c,water
test_1426d,cereal
test_1427a,tea
test_1427b,coffee
test_1427c,coffee
test_1427d,oil
test_1428a,candy
test_1428b,coffee
test_1428c,candy
test_1428d,cereal
test_1429a,chocolate
test_1429b,water
test_1429c,water
test_1429d,water
test_1430a,candy
test_1430b,cereal
test_1430c,water
test_1430d,soda
test_1431a,cereal
test_1431b,jam
test_1431c,cereal
test_1431d,cereal
test_1432a,jam
test_1432b,soda
test_1432c,coffee
test_1432d,water
