image_id,label
test_1376d,tomatosauce
test_1377a,flour
test_1377b,tomatosauce
test_1377c,honey
test_1377d,tea
test_1378a,chocolate
test_1378b,honey
test_1378c,fish
test_1378d,candy
test_1379a,corn
test_1379b,vinegar
test_1379c,water
test_1379d,coffee
test_1380a,fish
test_1380b,tea
test_1380c,coffee
test_1380d,oil
test_1381a,juice
test_1381b,tea
test_1381c,tea
test_1381d,water
test_1382a,water
test_1382b,tea
test_1382c,corn
test_1382d,cereal
test_1383a,tea
test_1383b,fish
test_1383c,water
test_1383d,tea
test_1384a,juice
test_1384b,water
test_1384c,chocolate
test_1384d,sugar
test_1385a,water
test_1385b,honey
test_1385c,cereal
test_1385d,rice
test_1386a,spices
test_1386b,corn
test_1386c,chocolate
test_1386d,tomatosauce
test_1387a,vinegar
test_1387b,candy
test_1387c,cereal
test_1387d,candy
test_1388a,cereal
test_1388b,fish
test_1388c,cereal
test_1388d,tomatosauce
test_1389a,cereal
test_1389b,cereal
test_1389c,cereal
test_1389d,cake
test_1390a,milk
test_1390b,water
test_1390c,honey
test_1390d,water
test_1391a,water
test_1391b,cereal
test_1391c,cereal
test_1391d,chips
test_1392a,water
test_1392b,fish
test_1392c,cereal
test_1392d,tea
test_1393a,tea
test_1393b,coffee
test_1393c,soda
test_1393d,flour
test_1394a,spices
test_1394b,water
test_1394c,water
test_1394d,juice
test_1395a,cake
test_1395b,tomatosauce
test_1395c,water
test_1395d,water
test_1396a,oil
test_1396b,jam
test_1396c,juice
test_1396d,water
test_1397a,honey
test_1397b,oil
test_1397c,water
test_1397d,coffee
test_1398a,cereal
test_1398b,candy
test_1398c,beans
test_1398d,candy
test_1399a,candy
test_1399b,water
test_1399c,coffee
test_1399d,coffee
test_1400a,candy
test_1400b,tea
test_1400c,cereal
test_1400d,coffee
test_1401a,tea
test_1401b,sugar
test_1401c,cereal
test_1401d,tea
test_1402a,water
test_1402b,jam
test_1402c,candy
test_1402d,cereal
test_1403a,cereal
test_1403b,cereal
test_1403c,candy
test_1403d,water
test_1404a,rice
test_1404b,tea
test_1404c,tea
test_1404d,corn
test_1405a,cereal
test_1405b,water
test_1405c,spices
test_1405d,tea
test_1406a,water
test_1406b,tea
test_1406c,candy
test_1406d,chocolate
test_1407a,coffee
test_1407b,chocolate
test_1407c,beans
test_1407d,pasta
test_1408a,fish
test_1408b,beans
test_1408c,juice
test_1408d,cereal
test_1409a,honey
test_1409b,sugar
test_1409c,coffee
test_1409d,water
test_1410a,cereal
test_1410b,corn
test_1410c,tea
test_1410d,milk
test_1411a,cereal
test_1411b,fish
test_1411c,honey
test_1411d,tomatosauce
test_1412a,jam
test_1412b,oil
test_1412c,jam
test_1412d,candy
test_1413a,water
test_1413b,jam
test_1413c,spices
test_1413d,soda
test_1414a,candy
test_1414b,honey
test_1414c,soda
test_1414d,tea
test_1415a,cereal
test_1415b,vinegar
test_1415c,rice
test_1415d,cereal
test_1416a,cereal
test_1416b,water
test_1416c,chocolate
test_1416d,juice
test_1417a,rice
test_1417b,candy
test_1417c,water
test_1417d,tea
test_1418a,tea
test_1418b,milk
test_1418c,chocolate
test_1418d,cereal
test_1419a,cereal
test_1419b,cereal
test_1419c,honey
test_1419d,water
test_1420a,tea
test_1420b,juice
test_1420c,corn
test_1420d,coffee
test_1421a,cereal
test_1421b,water
test_1421c,tea
test_1421d,honey
test_1422a,jam
test_1422b,water
test_1422c,coffee
test_1422d,water
test_1423a,flour
test_1423b,cereal
test_1423c,tea
test_1423d,honey
test_1424a,fish
test_1424b,honey
test_1424c,soda
test_1424d,milk
test_1425a,tea
test_1425b,water
test_1425c,milk
test_1425d,water
test_1426a,water
test_1426b,coffee
test_1426c,corn
test_1426d,cereal
test_1427a,water
test_1427b,honey
test_1427c,coffee
test_1427d,oil
test_1428a,candy
test_1428b,beans
test_1428c,beans
test_1428d,cereal
test_1429a,chocolate
test_1429b,water
test_1429c,fish
test_1429d,chocolate
test_1430a,rice
test_1430b,rice
test_1430c,water
test_1430d,tea
test_1431a,cereal
test_1431b,honey
test_1431c,cereal
test_1431d,cereal
test_1432a,rice
test_1432b,coffee
test_1432c,coffee
test_1432d,water
