image_id,label
test_1386d,candy
test_1387a,coffee
test_1387b,candy
test_1387c,candy
test_1387d,water
test_1388a,candy
test_1388b,coffee
test_1388c,candy
test_1388d,candy
test_1389a,candy
test_1389b,water
test_1389c,water
test_1389d,candy
test_1390a,coffee
test_1390b,coffee
test_1390c,water
test_1390d,water
test_1391a,water
test_1391b,candy
test_1391c,water
test_1391d,coffee
test_1392a,coffee
test_1392b,coffee
test_1392c,water
test_1392d,water
test_1393a,candy
test_1393b,coffee
test_1393c,candy
test_1393d,water
test_1394a,candy
test_1394b,candy
test_1394c,water
test_1394d,coffee
test_1395a,water
test_1395b,candy
test_1395c,water
test_1395d,water
test_1396a,vinegar
test_1396b,coffee
test_1396c,water
test_1396d,water
test_1397a,candy
test_1397b,coffee
test_1397c,water
test_1397d,coffee
test_1398a,water
test_1398b,candy
test_1398c,coffee
test_1398d,coffee
test_1399a,water
test_1399b,water
test_1399c,coffee
test_1399d,coffee
test_1400a,candy
test_1400b,water
test_1400c,water
test_1400d,coffee
test_1401a,water
test_1401b,candy
test_1401c,candy
test_1401d,coffee
test_1402a,water
test_1402b,coffee
test_1402c,candy
test_1402d,candy
test_1403a,water
test_1403b,water
test_1403c,water
test_1403d,water
test_1404a,coffee
test_1404b,water
test_1404c,candy
test_1404d,candy
test_1405a,water
test_1405b,water
test_1405c,coffee
test_1405d,water
test_1406a,water
test_1406b,coffee
test_1406c,water
test_1406d,water
test_1407a,coffee
test_1407b,candy
test_1407c,water
test_1407d,candy
test_1408a,coffee
test_1408b,candy
test_1408c,coffee
test_1408d,water
test_1409a,candy
test_1409b,candy
test_1409c,coffee
test_1409d,coffee
test_1410a,water
test_1410b,coffee
test_1410c,candy
test_1410d,coffee
test_1411a,water
test_1411b,coffee
test_1411c,coffee
test_1411d,candy
test_1412a,coffee
test_1412b,coffee
test_1412c,coffee
test_1412d,water
test_1413a,water
test_1413b,coffee
test_1413c,coffee
test_1413d,coffee
test_1414a,candy
test_1414b,coffee
test_1414c,water
test_1414d,candy
test_1415a,candy
test_1415b,coffee
test_1415c,coffee
test_1415d,candy
test_1416a,water
test_1416b,coffee
test_1416c,coffee
test_1416d,water
test_1417a,water
test_1417b,candy
test_1417c,water
test_1417d,candy
test_1418a,coffee
test_1418b,water
test_1418c,water
test_1418d,water
test_1419a,candy
test_1419b,water
test_1419c,coffee
test_1419d,coffee
test_1420a,water
test_1420b,coffee
test_1420c,candy
test_1420d,coffee
test_1421a,water
test_1421b,water
test_1421c,coffee
test_1421d,coffee
test_1422a,coffee
test_1422b,water
test_1422c,water
test_1422d,coffee
test_1423a,water
test_1423b,candy
test_1423c,candy
test_1423d,water
test_1424a,coffee
test_1424b,coffee
test_1424c,water
test_1424d,water
test_1425a,candy
test_1425b,water
test_1425c,coffee
test_1425d,water
test_1426a,water
test_1426b,coffee
test_1426c,water
test_1426d,water
test_1427a,water
test_1427b,coffee
test_1427c,coffee
test_1427d,coffee
test_1428a,candy
test_1428b,coffee
test_1428c,water
test_1428d,coffee
test_1429a,coffee
test_1429b,water
test_1429c,water
test_1429d,water
test_1430a,candy
test_1430b,water
test_1430c,water
test_1430d,candy
test_1431a,candy
test_1431b,coffee
test_1431c,water
test_1431d,water
test_1432a,candy
test_1432b,candy
test_1432c,coffee
test_1432d,water
